ablation,family,loss_config,mean_final_train_canonical_consistency,mean_final_train_core_field_loss,mean_final_train_core_warmup_loss,mean_final_train_highfreq_core_loss,mean_final_train_packet_space_loss,mean_final_train_residual_energy,mean_final_train_route_l1,mean_final_train_symbol_order_loss,mean_final_train_symbol_proxy,mean_final_train_transport_proxy,mean_runtime_seconds,mean_test_canonical_flow_error,mean_test_core_relative_l2,mean_test_dissipative_multiplier_mean,mean_test_dissipative_symbol_norm,mean_test_high_frequency_relative_error_proxy,mean_test_metadata_shift_norm,mean_test_packet_consistency,mean_test_packet_wavefront_localization_error,mean_test_pdo_identity_norm,mean_test_pdo_identity_order_proxy,mean_test_phase_error,mean_test_raw_refine_correction_norm,mean_test_refine_correction_norm,mean_test_refine_high_frequency_fraction,mean_test_refine_lowpass_removed_norm,mean_test_refine_relative_energy,mean_test_refinement_energy,mean_test_relative_l2,mean_test_residual_energy,mean_test_route_mean,mean_test_sobolev_h1_error_proxy,mean_test_sobolev_h2_error_proxy,mean_test_symbol_budget,mean_test_symbol_error_proxy,mean_test_symbol_order_proxy,mean_test_symbol_order_scaling_error_proxy,mean_test_symplectic_defect_proxy,mean_test_tokenizer_active_fraction,mean_test_tokenizer_covering_radius,mean_test_tokenizer_phase_window_diameter,mean_test_tokenizer_reconstruction_error,mean_test_transport_budget,mean_test_transported_input_norm,mean_test_transported_input_shift_norm,mean_test_transported_landing_gate,mean_test_transported_landing_norm,mean_test_transported_synthesis_shift_norm,mean_test_wavefront_confidence_proxy,mean_test_wf_transport_error_proxy,model_variant,regime,runs,scenario,std_final_train_canonical_consistency,std_final_train_core_field_loss,std_final_train_core_warmup_loss,std_final_train_highfreq_core_loss,std_final_train_packet_space_loss,std_final_train_residual_energy,std_final_train_route_l1,std_final_train_symbol_order_loss,std_final_train_symbol_proxy,std_final_train_transport_proxy,std_runtime_seconds,std_test_canonical_flow_error,std_test_core_relative_l2,std_test_dissipative_multiplier_mean,std_test_dissipative_symbol_norm,std_test_high_frequency_relative_error_proxy,std_test_metadata_shift_norm,std_test_packet_consistency,std_test_packet_wavefront_localization_error,std_test_pdo_identity_norm,std_test_pdo_identity_order_proxy,std_test_phase_error,std_test_raw_refine_correction_norm,std_test_refine_correction_norm,std_test_refine_high_frequency_fraction,std_test_refine_lowpass_removed_norm,std_test_refine_relative_energy,std_test_refinement_energy,std_test_relative_l2,std_test_residual_energy,std_test_route_mean,std_test_sobolev_h1_error_proxy,std_test_sobolev_h2_error_proxy,std_test_symbol_budget,std_test_symbol_error_proxy,std_test_symbol_order_proxy,std_test_symbol_order_scaling_error_proxy,std_test_symplectic_defect_proxy,std_test_tokenizer_active_fraction,std_test_tokenizer_covering_radius,std_test_tokenizer_phase_window_diameter,std_test_tokenizer_reconstruction_error,std_test_transport_budget,std_test_transported_input_norm,std_test_transported_input_shift_norm,std_test_transported_landing_gate,std_test_transported_landing_norm,std_test_transported_synthesis_shift_norm,std_test_wavefront_confidence_proxy,std_test_wf_transport_error_proxy
full_no_flow_supervision,wave,proxy_0.20_0.05,0.0,0.00014564004046254317,0.0,0.00011817308753355368,0.005787108036909356,1.5605034803900827e-10,0.006348595779854804,0.016706541459118145,0.06837021608629988,0.0832532157914506,183.07817023333337,0.004430167852357651,0.051113206117103495,1.0,0.0,0.24433804924289385,0.012864423294862112,172589.134765625,0.0014951728420176853,0.0,0.0,1.2868891010681789,0.00023185767562002488,0.00020425280945346458,3.546394468906849e-15,8.572304280581496e-05,1.249246890250762e-09,1.249246890250762e-09,0.05111302932103475,1.249246890250762e-09,0.006631587049923837,0.052835711278021336,0.05426144817223152,0.8680082745850086,0.8680082745850086,0.059725714284771435,3.0768425365289054,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.21728692079583803,5.57899284362793,5.400080323219299,nan,1.77898112932841,2.886053850253423,1.3746175062325265,0.0016623224146314897,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,7.978262272438024e-05,0.0,6.606059990052041e-05,0.006486436170039617,8.801002422263387e-11,8.815076780535446e-07,0.014610073402046278,0.025346526799473693,0.003311080456694969,1.4214503752425345,0.0015881253725128256,0.0012799240491373962,0.0,0.0,0.01093302879138774,0.0008026229240538872,23568.632602641283,0.00012922640465229268,0.0,0.0,0.022123457328550398,0.00011714967926971579,0.0001434601545304418,1.282501584712735e-15,1.3368552333496639e-05,1.2629747525909868e-09,1.2629747525909868e-09,0.0012788588393000263,1.2629747525909868e-09,3.160677259974397e-05,0.001021909699263972,0.0009492841280228158,0.09407390107194502,0.09407390107194502,0.2583109521719287,0.12940930835673972,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.013705304407188484,0.049810545380938424,0.11973174699184258,nan,0.026697265164264218,1.6186709346516428,0.04910701928686014,0.0006094415321651434
identity_transport,wave,proxy_0.20_0.05,0.0,3.2896304105634044e-05,0.0,2.60765288860259e-05,0.001971170290036955,2.714331980630597e-10,0.006324515254366108,0.050710266533618174,0.08534967045610149,0.08596763387322426,180.7531365999997,0.01609968952834606,0.0534730632789433,1.0,0.0,0.2283722124993801,0.0,125978.30598958333,0.0023616904800292104,0.0,0.0,1.2147614161173503,0.0001577177936269436,0.00010900314706911256,1.2325631131017842e-14,0.0001135248206386071,2.686722962164101e-10,2.686722962164101e-10,0.05347211627910534,2.686722962164101e-10,0.006319149203288059,0.054793985870977245,0.055520530634870134,0.8560933512118127,0.8560933512118127,0.22060004060363603,2.0315071245034537,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.21120369279136259,6.454732000827789,1.716133616961694e-05,nan,5.842158695062001,2.5474706374003137e-07,1.3321843147277832,0.000615064589510439,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,9.33343744757946e-07,0.0,1.249622040639752e-06,2.5989700341532046e-05,3.757453417282759e-11,1.9484052860469892e-05,0.02665693509449257,0.0002989779628940594,9.737551805121858e-06,8.359926057476867,0.0,0.0009652767645312785,0.0,0.0,0.03017493715764639,0.0,6556.058512611335,0.0001292885424833345,0.0,0.0,0.02203340659247178,1.6078417601775718e-05,7.864238151649164e-06,1.1060465940593916e-15,1.8818847541426837e-05,3.868527913205167e-11,3.868527913205167e-11,0.0009648947604584882,3.868527913205167e-11,3.109123645084502e-05,0.0007319674325894236,0.0006215107889169661,0.036912677106891244,0.036912677106891244,0.05706057944383433,0.236311636411885,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.018682425603159514,0.0065454266392618934,1.2954895078055564e-08,nan,0.07937700897135273,1.978458607932559e-08,0.0,0.00015933689764665129
no_symbol,wave,proxy_0.20_0.05,0.0,1.885423810361115e-05,0.0,1.3892111206183068e-05,0.0018948237201483506,1.66266932079967e-10,0.00632796644155557,0.0,0.08418537981601225,0.08612822327348921,163.90346499999941,3.381444162187108e-05,0.031408970011398196,1.0,0.0,0.17363983889420828,0.01610331842675805,139278.25032552084,0.0008235259350234022,0.0,0.0,1.2805522580941517,0.0001268438451612989,8.448748000470611e-05,7.331261076182977e-15,9.221111668011872e-05,1.686901015286272e-10,1.686901015286272e-10,0.03140860081960758,1.686901015286272e-10,0.006392813054844737,0.03256532115240892,0.033426865081613265,0.0,0.0,0.0,2.45315483212471,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.5578176786916124,5.682744224866231,5.62302041053772,nan,1.7423582871754963,0.41178320720791817,1.2847733034027946,0.0005818095232825726,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,1.2543247223425254e-05,0.0,1.0851473799615112e-05,2.465142432891943e-05,8.293073354719358e-11,1.9366683754999953e-05,0.0,0.0003061632947343158,1.0578947605263176e-05,3.671663262337344,1.9283674936980137e-05,0.0029072320593859077,0.0,0.0,0.023304243227818374,8.309281504206282e-06,35603.71934592462,0.00013669473452238427,0.0,0.0,0.010302941142820278,9.411804238747059e-06,2.28495066723766e-05,3.3874893988650996e-15,1.545817658763627e-05,8.809828875047829e-11,8.809828875047829e-11,0.002906895611259209,8.809828875047829e-11,4.678138093228005e-05,0.003252912248265754,0.003500776667234177,0.0,0.0,0.0,0.263393647906799,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.09163091696430493,0.012479015210638931,0.010757621971393704,nan,0.018439666092922073,0.05797606770395937,0.015163077146366484,0.00018517183622516743
no_transport,wave,proxy_0.20_0.05,0.0,3.035822327193374e-05,0.0,2.3955158957909993e-05,0.0019678778375641238,2.233889108608901e-10,0.006318695513376346,0.06499248851711552,0.08530167122888896,0.08596763299364182,72.27708086666644,0.01609968952834606,0.05017722366998593,1.0,0.0,0.21977988754709563,0.0,108491.89485677083,0.002370285597862676,0.0,0.0,1.1891223688920338,0.00014532580037969942,9.869182334417322e-05,9.970686731776269e-15,0.00010617467129729145,2.211319391487443e-10,2.211319391487443e-10,0.05017608559379975,2.211319391487443e-10,0.006313060507333527,0.05138898718481263,0.052026573568582535,0.9278367749518819,0.9278367749518819,0.24967290135100484,1.883514513572057,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.0,6.451889077822368,1.7158224485077273e-05,nan,5.830985983212789,2.4598346233991225e-07,0.0,0.0004934560505110616,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,5.039263498837061e-06,0.0,5.084037666729778e-06,2.5173085373294776e-05,4.788077741388866e-11,2.154151497143182e-05,0.033986312501598046,8.195522114016148e-05,9.73606278676835e-06,4.400490943939339,0.0,0.004946856433078606,0.0,0.0,0.041452161658958736,0.0,18762.03010876053,0.00029839027132069724,0.0,0.0,0.031092998454395445,1.1279189051342245e-05,1.047606616848318e-05,1.3018229940444313e-15,1.329533018997277e-05,4.800414578754868e-11,4.800414578754868e-11,0.004947271938600287,4.800414578754868e-11,3.631087705045907e-05,0.005656889760925403,0.005788653302884202,0.02400071551102217,0.02400071551102217,0.06367330982240857,0.18842451164408905,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.0,0.009944576778281438,3.1099587292568784e-08,nan,0.057657500722786574,1.4565926263182418e-08,0.0,0.0002202836510749492
no_transport_no_carrier,wave,proxy_0.20_0.05,0.0,0.007735837380298309,0.0,0.007036802016146895,0.0010747934522644048,2.2601510070903905e-07,0.00639864554331224,0.06416713561500527,0.08118700810397665,0.08596763449410598,59.78261779999957,0.01609968952834606,0.8282513568798701,1.0,0.0,1.413391908009847,0.0,815851.2942708334,0.16093309378872314,0.0,0.0,1.3920847823222477,0.002294458188165057,0.0022609102622179003,2.1286832078362472e-14,0.00038483707248815335,1.9119232684087587e-07,1.9119232684087587e-07,0.8281749685605367,1.9119232684087587e-07,0.006470989610534161,0.8314827134211858,0.8346341699361801,1.0078956927690241,1.0078956927690241,0.2392094062718873,3.9595374266306558,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.10351676897456248,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,0.00041139021425681425,0.0,0.00032969896277516673,0.00015589130753189512,1.3386066536743361e-07,1.221481707154836e-05,0.046332738819588666,0.0006945913601058086,9.73734227630643e-06,4.276388057393859,0.0,0.01764823314044712,0.0,0.0,0.1938192577183076,0.0,246536.03404628256,0.04934054235014101,0.0,0.0,0.07964436332529866,0.0022812948719831715,0.0022491051991459727,2.681698889248615e-15,0.00039101963019592696,2.7746535124728987e-07,2.7746535124728987e-07,0.017713626446349943,2.7746535124728987e-07,9.776403137807152e-05,0.017101985626009206,0.01648157323465295,0.09236579639169026,0.09236579639169026,0.0911608922016229,0.3143508797361009,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.014992696444658166
randomized_metadata,wave,proxy_0.20_0.05,0.0,0.008451961634111488,0.0,0.008408961791752113,0.0020319016152320225,2.9626999283666806e-09,0.0064136125341368215,0.0037008860082197417,0.13067911689480147,0.018960784616259236,182.58831693333377,0.4579569473862648,0.8860750322540601,1.0,0.0,1.9307324687639873,0.45830606793363887,647636.7604166666,0.39585066090027493,0.0,0.0,1.5104262133439381,0.0003659958559486161,0.0003585851197082472,3.9913449436223315e-15,5.171839848117088e-05,3.4145582842685465e-09,3.4145582842685465e-09,0.8881852626800537,3.4145582842685465e-09,0.006424317505055417,0.8912476052840551,0.896105686823527,0.8713906216952536,0.8713906216952536,0.059150338696781546,4.627227644125621,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.16743296928082904,3.575566530227661,7.226390461126964,nan,4.106571118036906,1.673005019625028,0.0,0.18242079485207796,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,3.4042928274108876e-05,0.0,3.958190516923746e-05,5.056326409690117e-07,2.2644335157688725e-09,2.6317626545852623e-06,0.002428621348060522,0.0001827459280557194,0.0007471237414125291,6.23925263990624,0.002449778254124871,0.006952376129157422,0.0,0.0,0.1073329679349929,0.002513184927396135,46801.74341742823,0.016589042072309067,0.0,0.0,0.01202184677375201,0.00017630088971982023,0.00018553900424069506,1.170970068983804e-15,2.642646906724578e-05,2.8135732229028424e-09,2.8135732229028424e-09,0.004319310956815081,2.8135732229028424e-09,2.5012394701155833e-05,0.007398654708927375,0.007701545492744943,0.029949718676535352,0.029949718676535352,0.02166360161366242,0.17043721741398482,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.022883823738546093,0.20897095711330124,0.05208762009368587,nan,0.20147087693346102,0.1951719293596529,0.0,0.01832326758579043
full,wave,proxy_0.20_0.05,0.0,0.00023990273626218873,0.0,0.00015207437571815617,0.01722435990167368,9.46288839436291e-10,0.006351640360662714,0.00849464290219943,0.05648421254267709,0.06833682579195334,177.45505019999896,0.009020939430532357,0.07170997047796845,1.0,0.0,0.6268225386738777,0.009020939430532357,29711.84525431196,0.005727233738677266,0.0,0.0,1.3400651315848033,0.0005324467456375714,0.00043544082897521247,1.7270561178563934e-14,0.0002533077085900004,1.5356214656351657e-09,1.5356214656351657e-09,0.07170579489320517,1.5356214656351657e-09,0.006432816910091788,0.07451773496965568,0.07662880389640729,1.018461875203583,1.018461875203583,0.0736223945601119,0.7543040861686071,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.24667544590516224,8.043886284033457,4.457157522439957,nan,3.0992783159017563,1.03311546271046,1.4022550591164165,0.002400829180260189,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,4.802719664842819e-05,0.0,2.740846742735732e-05,0.003570475132035277,4.0948142753358024e-10,5.387119094332524e-06,0.013505431120146957,0.0029572620072133918,0.0008452350884624732,5.151787034221614,0.0005559737141678804,0.0016966022658973443,0.0,0.0,0.07683872272174248,0.0005559737141678804,17083.01862790018,0.002067666555815883,0.0,0.0,0.021289360579906366,0.00010361918591312865,0.00012190096583809597,9.434579191518224e-15,0.00013983819940973732,8.109950851318132e-10,8.109950851318132e-10,0.0016987692597617188,8.109950851318132e-10,0.00014373620556407755,0.0018120754056895417,0.0019427752795562433,0.14949194859157774,0.14949194859157774,0.23525635234746622,0.4252462973364349,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.022896309548120213,0.3141453512905864,0.6192567661793705,nan,0.6847841532694356,1.0485336218095236,0.08790351417467152,0.0003344538906303832
full_no_flow_supervision,wave,proxy_0.20_0.05,0.0,0.0003816310288837283,0.0,0.00015248865351067152,0.01187581465799465,5.622082637668193e-08,0.006341313639293528,0.019227886962544287,0.07318534536494149,0.06831370733885302,168.85841053333328,0.00890879527044793,0.08572675442943971,1.0,0.0,0.5896784979850054,0.00890879527044793,22978.011340767145,0.00786453502466126,0.0,0.0,1.335669015844663,0.00109191267741456,0.0008873545939422911,2.2404203355201667e-14,0.0005554916539646607,8.949937358356438e-09,8.949937358356438e-09,0.08571522900213797,8.949937358356438e-09,0.00643656625955676,0.08789753851791222,0.0894015422090888,0.8279766916400856,0.8279766916400856,-0.07743158302683797,1.1795686582724254,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.23482160140863723,7.9859259724617,4.448437998692195,0.526781402528286,2.9893323183059692,0.28726078880329925,1.3463753395610385,0.002912492297279338,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,0.00015232226809785317,0.0,4.2060099040256635e-05,0.008006518157471105,4.7823077237061075e-08,9.653654663426415e-07,0.032473817132793244,0.015253911132335325,0.0008401458923072157,14.281441315934234,0.0002236685015748832,0.018635104924374448,0.0,0.0,0.04730026085681781,0.0002236685015748832,11475.518804504827,0.0004898684857922452,0.0,0.0,0.020997592742485437,0.0006846743913077308,0.0005779558847277762,2.088526928431785e-15,0.0003280552716777219,1.1122420899168543e-08,1.1122420899168543e-08,0.018635451778781773,1.1122420899168543e-08,0.0001035482597594251,0.018148370479118242,0.01789885881941774,0.1900797458811756,0.1900797458811756,0.1326787634671361,0.3309766324922102,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.00398689877636549,0.3678774882939831,0.6351274765454618,0.030979793385197657,0.7608560393442364,0.033321371002248634,0.03154376207506288,0.0005239439920600623
identity_transport,wave,proxy_0.20_0.05,0.0,0.0009154024271790857,0.0,0.0006401715882020653,0.006783241508047569,3.510021345983401e-07,0.006340205097027744,3.065353471594522e-05,0.09426714163014872,0.06847683816320366,165.52204726666665,0.0,0.1441528800254067,1.0,0.0,0.6817025641600291,0.0,15806.705989801636,0.013351750788084852,0.0,0.0,1.3500585903724034,0.006014643236994743,0.005328814101327832,2.4553216716083342e-14,0.0023248011833250834,3.098216332375614e-07,3.098216332375614e-07,0.14409185387194157,3.098216332375614e-07,0.006354728636021416,0.14595884891847768,0.14751847771306834,0.7157956595636076,0.7157956595636076,0.0022908020562479375,1.7488020757834117,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.21524535937027797,9.28082009156545,2.9807163249036723e-05,0.5441354711850485,4.88486588994662,2.657584821837607e-07,1.3321843147277832,0.008021967223612592,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,6.861137128246275e-05,0.0,5.642204766317251e-05,0.0004290874681952121,4.1282708095144217e-07,3.5253506927328005e-08,2.6629732200777394e-05,0.002622708370615755,0.0009247250880004992,10.613895763074778,0.0,0.005992946111351297,0.0,0.0,0.05628096913240822,0.0,14976.510202025105,0.0034872379058748385,0.0,0.0,0.018559247877053483,0.0029862332470908808,0.002798778574150028,2.85425210327906e-16,0.0010164535921245842,3.0507512425809313e-07,3.0507512425809313e-07,0.005980867823894359,3.0507512425809313e-07,2.9571327397725154e-05,0.0057314992751014635,0.005501636635978163,0.04557091328493726,0.04557091328493726,0.002877100152713311,0.05778989496179287,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.0072181680158226475,0.38204775125139695,1.7704628514585509e-06,0.04755507550735969,0.8646043176301104,4.703237197329544e-08,0.0,0.0028272119458530305
no_symbol,wave,proxy_0.20_0.05,0.0,0.0004175707186328105,0.0,0.0001219770121628648,0.00678157793835352,7.780909128118907e-08,0.006328080295740317,0.0,0.09454910347186443,0.06835707028706868,128.3023419000001,0.009021243313327432,0.10148478733996551,1.0,0.0,0.58411580696702,0.009021243313327432,20983.32756094386,0.008565951565590998,0.0,0.0,1.33377605676651,0.003698257656651549,0.003202969523651215,2.4696598006471577e-14,0.0015730355492754218,8.436673807713883e-08,8.436673807713883e-08,0.10144088044762611,8.436673807713883e-08,0.006342995659603427,0.1031320762510101,0.10436997438470523,0.0,0.0,0.0,1.682118684053421,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.6472679453177584,7.929705421129863,4.494605014721553,0.5024260096251965,2.810257444779078,0.14013572813322148,0.9141184335781468,0.0033713686522484445,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,2.0863503852581402e-05,0.0,8.221320860669002e-06,0.00041353908696697094,8.916870818819171e-09,2.403651361149909e-06,0.0,0.0028649135443826112,0.0008640170635514207,0.6190089032133539,0.00039907550700511805,0.01611762579591639,0.0,0.0,0.04769601192827447,0.00039907550700511805,12646.523096039758,0.0020647243572846858,0.0,0.0,0.01996754051327883,0.0009830369982669817,0.0008452603344517913,5.409310727270308e-16,0.0005073736112449971,4.207327494724129e-08,4.207327494724129e-08,0.016116719733361488,4.207327494724129e-08,2.801351985967493e-05,0.01590588802967423,0.015749069718795458,0.0,0.0,0.0,0.4549004784101011,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.0581203879794092,0.33244927124050216,0.6372622695912541,0.04698096775961371,0.40772491176401104,0.07201109051759175,0.06389656825370167,0.0006228814331078395
no_transport,wave,proxy_0.20_0.05,0.0,0.0009112427357346556,0.0,0.0006371053019999332,0.006788725959470159,3.3628469908422413e-07,0.006340016892257457,1.6887914162307636e-05,0.09437420951305991,0.06847683774928252,62.13589956666692,0.0,0.14373610354959965,1.0,0.0,0.678580983231465,0.0,14618.800118173162,0.0129493480878106,0.0,0.0,1.3488789200782776,0.0059585493242290495,0.005273059238485682,2.4782655001018875e-14,0.0023136423333198763,2.996280454118742e-07,2.996280454118742e-07,0.14367700647562742,2.996280454118742e-07,0.006354542662544797,0.14553161213795343,0.14708824238429466,0.7777507367233436,0.7777507367233436,-0.00017955256367309228,1.9555922001600266,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.0,9.275195399920145,2.978750345998075e-05,0.54411206766963,4.88675011197726,2.397592571886283e-07,0.0,0.007835519364258895,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,6.087688089523821e-05,0.0,5.008925084679083e-05,0.0004260086232066025,3.8279173324689733e-07,3.2157137012108773e-07,8.996127654236221e-06,0.0028292660262858507,0.0009247251963745171,0.6933873810075607,0.0,0.005530448906819173,0.0,0.0,0.055888520927981494,0.0,15055.937531765307,0.0037892710374589317,0.0,0.0,0.017656918125229997,0.0028579229270470426,0.0026612333907232687,4.0514629636974634e-16,0.0010158997224144644,2.8220650696276985e-07,2.8220650696276985e-07,0.0055264713165449056,2.8220650696276985e-07,2.9568410091704517e-05,0.005262034683455912,0.005010815729471406,0.05525680571977308,0.05525680571977308,0.002092806278429861,0.41504488624523,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.0,0.40245786426047436,1.8809658063309808e-06,0.047591301808799336,0.8757396768731182,2.1881396970900266e-08,0.0,0.002608502747215815
no_transport_no_carrier,wave,proxy_0.20_0.05,0.0,0.023671753972949874,0.0,0.021363370327485934,0.005843527006719442,6.0458678303929344e-05,0.006384982145391405,5.863093150572219e-05,0.09211387626257621,0.06847683886169559,52.66229889999946,0.0,0.7569517443577448,1.0,0.0,1.5471040705839794,0.0,139366.61380741993,0.2571799360836546,0.0,0.0,1.4999473839998245,0.09345488731438915,0.09291797472784917,2.5546390587068032e-14,0.009200396666225666,6.584807048663303e-05,6.584807048663303e-05,0.754177396496137,6.584807048663303e-05,0.0063896128558553755,0.7576971227924029,0.7610068942109743,0.8972667923404111,0.8972667923404111,0.0021543724675818035,0.952419733007749,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.0,0.0,0.0,0.1482695648446679,0.0,0.0,0.0,0.09033951931633055,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,0.0015754659777201573,0.0,0.0017050936870400464,0.0005336488627004896,1.4395098036219183e-05,7.955594653641955e-06,3.890238388960629e-05,0.0031829135039686545,0.0009247254178924532,3.986137931866135,0.0,0.04200054654753141,0.0,0.0,0.24558044559766773,0.0,112399.65780123296,0.02274943076928656,0.0,0.0,0.004378675575561512,0.03793816058067269,0.03750073007110087,1.1730637156791677e-15,0.00644927226310688,3.4223687767765686e-05,3.4223687767765686e-05,0.042840501143028516,3.4223687767765686e-05,3.2220293924129386e-05,0.04323728634303066,0.04344058583457065,0.05483136249253726,0.05483136249253726,0.0009407367430808387,0.4041151031388514,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.0,0.0,0.0,0.05944966239389184,0.0,0.0,0.0,0.03333201335098593
