ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,hardware_profile,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,skip_reason,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_parameterization,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_input_scale,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
no_transport,2,0.005418815213488415,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.00623587095469702,0.0,0.00545633034016646,1.0,0.0012083776618207291,1.863934292190006e-07,0.006396671068311359,0.013133531048273047,0.06295142443074535,0.10872965026646852,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_no_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,49.26362309999968,wave_chirp_propagation,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.017541948705911636,0.6772682294249535,1.0,0.0,9.720946811139584,0.003997469088062644,0.0,501143.576171875,0.04338099109008908,0.0,0.0,1.4906311482191086,0.003128366166492924,0.002669613815669436,2.560116129033123e-14,0.001379496228764765,3.193122287692418e-07,3.193122287692418e-07,0.6770359463989735,3.193122287692418e-07,0.006382396153640002,0.6798034757375717,0.6825061962008476,0.919035321722428,0.919035321722428,0.10662795199217119,1.666209951043129,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.0,4.156570613384247,1.4062580248719314e-05,4.194547670977045e-06,0.0,0.017648028442636132,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.005645432858727872,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.006297071350369758,0.0,0.0052936757359323865,1.0,0.0013288000460912979,2.162208001236602e-06,0.006360466844247033,0.031897467405845724,0.06628386672430982,0.10865428935115536,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_no_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,47.813890499999616,wave_chirp_propagation,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.017541948705911636,0.8231664448976517,1.0,0.0,7.927271991968155,0.0062611241737613454,0.0,1200447.92578125,0.029010359197854996,0.0,0.0,1.5969175398349762,0.00839473435189575,0.005640244169626385,2.353037749253128e-14,0.005141535424627364,1.6299207912240377e-06,1.6299207912240377e-06,0.8228038847446442,1.6299207912240377e-06,0.006345797213725746,0.8270653188228607,0.8310732953250408,0.9549160574873289,0.9549160574873289,0.18014148949199202,1.507964737713337,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.0,4.480542689561844,1.292844399358728e-05,3.878090282682933e-06,0.0,0.026169054675847292,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.00744029157795012,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.007219088338994577,0.0,0.00608351685392942,1.0,0.0011032090509009624,1.0712568481729967e-06,0.0063817979050024105,0.03145536427230885,0.05856472143204883,0.10927076606700818,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_no_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,49.81857300000047,wave_chirp_propagation,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.017541948705911636,1.0187289342284203,1.0,0.0,23.585844293236732,0.008476241229800507,0.0,825040.4838867188,0.044367510825395584,0.0,0.0,1.4396165758371353,0.004162152472417802,0.0033489506313344464,2.320962115024089e-14,0.0021034976234659553,4.5952777760760455e-07,4.5952777760760455e-07,1.0184433832764626,4.5952777760760455e-07,0.006422232429031283,1.0209717229008675,1.023389108479023,0.9576978571712971,0.9576978571712971,0.19071301817893982,1.186589553952217,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.0,4.440597295761108,1.5431645579155884e-05,2.157440512462472e-06,0.0,0.0129294462967664,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.007428006792906672,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.008971239702077582,0.0,0.0075293633417459205,834.6296106974283,0.001388323895146944,3.020289648011006e-09,0.006435692446151127,0.00010915260872934596,0.08209786131434764,0.036747489823028445,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_randomized_metadata_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,131.5318145000001,wave_chirp_propagation,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.46157364919781685,1.0501235648989677,1.0,0.0,24.16781795024872,0.0078352804412134,0.46233708411455154,4007941.6875,0.47942811250686646,0.0,0.0,1.525825411081314,0.0004972362658008933,0.0004963698229403235,5.0539120241038695e-15,2.885327626245271e-05,8.616278912576547e-09,8.616278912576547e-09,0.9970046281814575,8.616278912576547e-09,0.006692850962281227,1.0612935051321983,1.064933717250824,0.8703133625288805,0.8703133625288805,0.02898500408628024,1.2357009276747704,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.20025306846946478,2.4884758293628693,5.180084526538849,0.9964951723814011,0.0,0.13971488131210208,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.008201944001484662,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.008794151459975788,0.0,0.006735893521787754,840.2144584655762,0.0015298934131351416,1.1281939327201229e-08,0.006470569535546626,0.0024594262892302745,0.08847353359063466,0.037871747238871954,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_randomized_metadata_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,133.82183789999908,wave_chirp_propagation,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.4571185074746609,1.026108793914318,1.0,0.0,14.83411717414856,0.008592431549914181,0.4575479328632355,4118350.15625,0.4686244949698448,0.0,0.0,1.5353585928678513,0.00024788876362435985,0.00024008172113099135,4.1639284977838066e-15,6.1376730172924e-05,2.114104738493161e-09,2.114104738493161e-09,1.0862713307142258,2.114104738493161e-09,0.00666525773704052,1.032009981572628,1.034292258322239,0.8318550735712051,0.8318550735712051,0.05602551781339571,0.8559693470597267,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.18589314787338176,2.1233774721622467,5.268033027648926,0.9789168909192085,0.0,0.1464949008077383,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
randomized_metadata,2,0.007833799754735082,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.008890885626897216,0.0,0.007274479086239201,840.3744316101074,0.0012280668004981028,5.239068207041342e-09,0.006432246989182507,0.004882211321576809,0.07508514817648877,0.03707976918667555,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_randomized_metadata_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,135.0456273000018,wave_chirp_propagation,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.4622967652976513,1.0569073930382729,1.0,0.0,28.747984409332275,0.009182871144730598,0.46273913979530334,2936188.7109375,0.48772069439291954,0.0,0.0,1.5453261137008667,0.00040522416020394303,0.0003968795317632612,1.1193791860871795e-14,7.355284105869941e-05,5.3321441428888505e-09,5.3321441428888505e-09,1.0594120621681213,5.3321441428888505e-09,0.006465166807174683,1.060935914516449,1.0636196434497833,0.848445326089859,0.848445326089859,0.06781248420399304,0.9722856432199478,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.20950336319704851,2.228376254439354,5.084905624389648,0.9954700842499733,0.0,0.14067985489964485,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.002105394214595435,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0010156214035911641,0.0,4.5822204810974654e-05,8.695563678884355e-06,0.0011418520646202523,8.939190690337995e-06,0.006347753495598833,0.0,0.06512986007146537,0.10853344077865283,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_no_symbol_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,119.13651350000146,wave_chirp_propagation,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,2.6613616682880092e-05,0.34538879804313183,1.0,0.0,3.998739897273481,0.0011304194667900447,0.0175425021443516,1834085.9140625,0.08523066446650773,0.0,0.0,1.4675534069538116,0.022039900883100927,0.018616646761074662,2.5833027030521438e-14,0.009987866040319204,1.5313467052635588e-05,1.5313467052635588e-05,0.34217198099941015,1.5313467052635588e-05,0.006333962082862854,0.3418682534247637,0.34149446338415146,0.0,0.0,0.0,1.832431748509407,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.6315761860460043,4.016057372093201,3.7361615896224976,0.7854942977428436,0.9102014179031054,0.0026988686877302825,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0007793098939146148,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0014700381355699694,0.0,0.00010043106836595446,1.3629532332970484e-05,0.0011526637607251662,1.7046739266390887e-05,0.00635707878973335,0.0,0.07010240623882662,0.10865595145151019,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_no_symbol_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,120.75304989999859,wave_chirp_propagation,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,3.442380671003775e-05,0.2708498015999794,1.0,0.0,2.8158080466091633,0.0006598287909582723,0.017541476991027594,1992075.259765625,0.03879017995495815,0.0,0.0,1.4919257760047913,0.01513241115026176,0.010359754378441721,2.510099341717525e-14,0.00912653049454093,5.5908568077356335e-06,5.5908568077356335e-06,0.269167460501194,5.5908568077356335e-06,0.006400000129360706,0.2692841272801161,0.26908825244754553,0.0,0.0,0.0,1.1666380763053894,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.5342783958961567,4.195401638746262,4.5589579641819,0.7063454166054726,1.153826576968034,0.0038061925442889333,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_symbol,2,0.0009086644367926056,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0012035731075078122,0.0,3.564287173200379e-05,7.083389374903011e-06,0.0010252419989834987,1.1338071031744926e-05,0.00635562784736976,0.0,0.06015692352472494,0.10931130948786934,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,854708,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_no_symbol_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,120.38173639999877,wave_chirp_propagation,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,2.0288254745537415e-05,0.3955614808946848,1.0,0.0,6.878590067848563,0.0017080250836443156,0.017549362499266863,1304175.2626953125,0.09539737086743116,0.0,0.0,1.4197966903448105,0.025073256576433778,0.020279963151551783,2.4061608604961917e-14,0.012510365690104663,1.6676310167440533e-05,1.6676310167440533e-05,0.39226929657161236,1.6676310167440533e-05,0.006340870400890708,0.39129699394106865,0.3902433104813099,0.0,0.0,0.0,1.024699628353119,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.6394603202740351,4.20096692442894,4.94862025976181,0.6571908742189407,1.2224321787556012,0.002212512437836267,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
oracle_transport,2,0.001683581565885106,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0008999893046469273,0.0,0.00013552708242059452,5.828329485702e-11,0.0008913239095515261,8.942578423839128e-06,0.00633187938365154,0.0025531865297428644,0.06106030027149245,0.10853218116487066,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_oracle_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,73.64980080000169,wave_chirp_propagation,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,1.1386692477799443e-07,0.32215386629104614,1.0,0.0,5.347437504678965,0.0009415844860996003,0.017542019486427307,1742510.2578125,0.08420317829586565,0.0,0.0,1.4720856696367264,0.021495168679393828,0.01801324193365872,2.4900549846471097e-14,0.009996395907364786,1.4407863346832528e-05,1.4407863346832528e-05,0.31938782148063183,1.4407863346832528e-05,0.006320160813629627,0.3195584826171398,0.3193516954779625,0.9151949733495712,0.9151949733495712,0.04766656912397593,0.7207328975200653,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.23210101574659348,3.984627366065979,3.732506603002548,1.1846841871738434,0.0,0.005967561271972954,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
oracle_transport,2,0.0006291399640758755,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0012301742945055594,0.0,0.00018109247199996995,5.828329485702e-11,0.0008523559937808992,1.9293036588171237e-05,0.006345716392388567,0.024849018431268632,0.06714122998528183,0.10865685514484842,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_oracle_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,73.73079730000245,wave_chirp_propagation,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,1.1386692477799443e-07,0.24989272933453321,1.0,0.0,3.499414436519146,0.00053952342204866,0.017542019486427307,1797300.98828125,0.035720487125217915,0.0,0.0,1.4194421917200089,0.0235376360360533,0.015605743741616607,2.5433810026326883e-14,0.014675393118523061,1.2764165006728945e-05,1.2764165006728945e-05,0.24754944443702698,1.2764165006728945e-05,0.006328241026494652,0.24777031876146793,0.24780791625380516,0.8933833452562491,0.8933833452562491,0.15968314410444387,0.934696264564991,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.20811628581335148,4.193827837705612,4.582068085670471,1.329791635274887,0.0,0.005013406975194812,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
oracle_transport,2,0.000811842895927839,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,0.0011183030314138402,0.0,9.90004881865995e-05,5.828329485702e-11,0.0008598009947794102,1.1816923000414667e-05,0.006355408297774072,0.04360869410447776,0.057492304244078696,0.1093118015366296,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_oracle_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,74.72985630000039,wave_chirp_propagation,19,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,1.1386692477799443e-07,0.387721486389637,1.0,0.0,12.703497361391783,0.0016479612859257031,0.017542019486427307,1284439.1787109375,0.0931199537590146,0.0,0.0,1.4409051686525345,0.017378486809320748,0.013981921132653952,2.438154734869997e-14,0.008771906606853008,7.98307513605323e-06,7.98307513605323e-06,0.3855561204254627,7.98307513605323e-06,0.0063924918649718165,0.38517895340919495,0.38466172851622105,0.8491510935127735,0.8491510935127735,0.20162489893846214,1.242239199578762,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.26373360057671863,4.218982964754105,4.975151389837265,1.4816801398992538,0.0,0.004694160132203251,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
uno_plus_same_refine,2,2.4519503995179548e-05,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,2.677623264920233e-05,0.0,2.2695177581984655e-05,0.0,0.0,3.481242588758889e-10,0.006340100371744484,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,UNO+SameRefine,UNOplusSameRefine_same_ref0.05,False,1,0.05,1205579,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_uno_plus_same_refine_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,17.734750799998437,wave_chirp_propagation,7,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.04739226819947362,0.0,0.0,3.4584609121084213,1.63097001859569e-05,0.0,270821.265625,0.007898435418610461,0.0,0.0,1.4091200828552246,0.00016228521235461812,0.00010931026736216154,1.2364225904915168e-14,0.00011647491919575259,4.325243462000028e-10,4.325243462000028e-10,0.04739127587527037,4.325243462000028e-10,0.006325018359348178,0.05077078705653548,0.05307247117161751,0.0,0.0,0.0,1.3607007265090942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004689113877248019,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
uno_plus_same_refine,2,5.241777694209304e-05,branch_id_v3,0.02,2.0,12,0.0,1.0,24,wave,0.0,3.722066420171662e-05,0.0,3.1211535533278344e-05,0.0,0.0,1.9028786055544367e-10,0.006340099857576813,0.0,0.0,0.0,gabor_gaussian,12,1.0,,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,UNO+SameRefine,UNOplusSameRefine_same_ref0.05,False,1,0.05,1205579,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_wave_chirp_propagation_proxy_0p20_0p05_uno_plus_same_refine_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,17.362631899999542,wave_chirp_propagation,11,0.16,,synthetic,True,8,0.0,0.01,0.0,,0.05,0.0,0.07372226566076279,0.0,0.0,2.466097654774785,4.334836262387398e-05,0.0,238333.58325195312,0.01120936255028937,0.0,0.0,1.4338806867599487,0.00010253177242702805,7.2031766649161e-05,5.415934541035068e-15,7.073727510942263e-05,1.868109061539669e-10,1.868109061539669e-10,0.07372171618044376,1.868109061539669e-10,0.0063250287203118205,0.07617170689627528,0.07814327487722039,0.0,0.0,0.0,1.1262313798069954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016688689254806377,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
