ablation,family,loss_config,mean_final_train_canonical_consistency,mean_final_train_core_field_loss,mean_final_train_core_warmup_loss,mean_final_train_highfreq_core_loss,mean_final_train_packet_space_loss,mean_final_train_residual_energy,mean_final_train_route_l1,mean_final_train_symbol_order_loss,mean_final_train_symbol_proxy,mean_final_train_transport_proxy,mean_runtime_seconds,mean_test_canonical_flow_error,mean_test_core_relative_l2,mean_test_dissipative_multiplier_mean,mean_test_dissipative_symbol_norm,mean_test_high_frequency_relative_error_proxy,mean_test_metadata_shift_norm,mean_test_packet_consistency,mean_test_packet_wavefront_localization_error,mean_test_pdo_identity_norm,mean_test_pdo_identity_order_proxy,mean_test_phase_error,mean_test_raw_refine_correction_norm,mean_test_refine_correction_norm,mean_test_refine_high_frequency_fraction,mean_test_refine_lowpass_removed_norm,mean_test_refine_relative_energy,mean_test_refinement_energy,mean_test_relative_l2,mean_test_residual_energy,mean_test_route_mean,mean_test_sobolev_h1_error_proxy,mean_test_sobolev_h2_error_proxy,mean_test_symbol_budget,mean_test_symbol_error_proxy,mean_test_symbol_order_proxy,mean_test_symbol_order_scaling_error_proxy,mean_test_symplectic_defect_proxy,mean_test_tokenizer_active_fraction,mean_test_tokenizer_covering_radius,mean_test_tokenizer_phase_window_diameter,mean_test_tokenizer_reconstruction_error,mean_test_transport_budget,mean_test_transported_input_norm,mean_test_transported_input_shift_norm,mean_test_transported_synthesis_shift_norm,mean_test_wavefront_confidence_proxy,mean_test_wf_transport_error_proxy,model_variant,regime,runs,scenario,std_final_train_canonical_consistency,std_final_train_core_field_loss,std_final_train_core_warmup_loss,std_final_train_highfreq_core_loss,std_final_train_packet_space_loss,std_final_train_residual_energy,std_final_train_route_l1,std_final_train_symbol_order_loss,std_final_train_symbol_proxy,std_final_train_transport_proxy,std_runtime_seconds,std_test_canonical_flow_error,std_test_core_relative_l2,std_test_dissipative_multiplier_mean,std_test_dissipative_symbol_norm,std_test_high_frequency_relative_error_proxy,std_test_metadata_shift_norm,std_test_packet_consistency,std_test_packet_wavefront_localization_error,std_test_pdo_identity_norm,std_test_pdo_identity_order_proxy,std_test_phase_error,std_test_raw_refine_correction_norm,std_test_refine_correction_norm,std_test_refine_high_frequency_fraction,std_test_refine_lowpass_removed_norm,std_test_refine_relative_energy,std_test_refinement_energy,std_test_relative_l2,std_test_residual_energy,std_test_route_mean,std_test_sobolev_h1_error_proxy,std_test_sobolev_h2_error_proxy,std_test_symbol_budget,std_test_symbol_error_proxy,std_test_symbol_order_proxy,std_test_symbol_order_scaling_error_proxy,std_test_symplectic_defect_proxy,std_test_tokenizer_active_fraction,std_test_tokenizer_covering_radius,std_test_tokenizer_phase_window_diameter,std_test_tokenizer_reconstruction_error,std_test_transport_budget,std_test_transported_input_norm,std_test_transported_input_shift_norm,std_test_transported_synthesis_shift_norm,std_test_wavefront_confidence_proxy,std_test_wf_transport_error_proxy
identity_transport,wave,proxy_0.20_0.05,0.0,0.006121126737626684,0.0,0.005910936765657324,0.0019334627666264875,1.749882937749112e-07,0.006338108689912285,0.03973279785390736,0.07928625297629172,0.08596763345930311,148.51572150000234,0.01609968952834606,0.7492374653617541,1.0,0.0,1.7206298510233562,0.0,296663.34765625,0.02502345448980729,0.0,0.0,1.3048885464668274,0.002432019668049179,0.0021533487658113395,2.4159269315611892e-14,0.001118238411436323,1.8315148939129777e-07,1.8315148939129777e-07,0.7492159157991409,1.8315148939129777e-07,0.006333083709857116,0.7540639912088712,0.7587098677953085,1.0381392389535904,1.0381392389535904,0.18635921642352413,2.6055889328320823,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.21677227763252124,5.910433570543925,1.5718634206981125e-05,2.1144164842705018e-06,1.3321843147277832,0.031580918934196234,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,0.00028362729234730197,0.0,0.00021915314166006365,2.880316425273125e-05,2.674527279803888e-07,2.019712506394204e-05,0.035307549404803545,0.0013948325629624995,9.736789670532638e-06,1.8369082653421092,0.0,0.01791191087338973,0.0,0.0,0.03082492643399421,0.0,177743.4702656017,0.005628706671005487,0.0,0.0,0.020377163824294556,0.0025670232537446888,0.0022855266752489964,2.749446009962619e-16,0.0011850377156387537,2.797814005666193e-07,2.797814005666193e-07,0.017882782317786772,2.797814005666193e-07,2.8073737007422133e-05,0.018113658001183516,0.0183418023536998,0.15554555480135127,0.15554555480135127,0.08294606112311179,0.6036522863710461,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.012485410406936145,0.05877442956927765,1.6142882573151667e-07,2.3640037103059168e-07,0.0,0.004243223083799878
no_symbol,wave,proxy_0.20_0.05,0.0,0.0006397617172398086,0.0,7.112008572423494e-05,0.001678993941621027,1.4235007824936474e-05,0.006350474639071358,0.0,0.08366525685414672,0.08613216716589199,136.4784250999995,2.3912998358355253e-05,0.23724259187777838,1.0,0.0,0.342412152638038,0.01609529492755731,499121.32421875,0.007982388410406807,0.0,0.0,1.2930299739042919,0.025009105835730832,0.022327354604688782,2.4174273092550922e-14,0.011243206836904088,1.2064210181961244e-05,1.2064210181961244e-05,0.23437680241962275,1.2064210181961244e-05,0.006366570848816385,0.23366046572724977,0.2328090580801169,0.0,0.0,0.0,2.6989769389232,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.5623099019543992,5.468365907669067,5.402048031489055,0.5822603181004524,1.1717868223786354,0.0049958348196620745,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,1.3701103803727639e-05,0.0,1.7584321530670666e-05,5.9116026828896934e-05,2.160121254974954e-06,7.853348774657229e-06,0.0,0.00036816440002120977,1.2132259565615682e-05,1.2842566163911169,3.3694005975929945e-06,0.004105568094877681,0.0,0.0,0.06615810033776202,1.3346344048139084e-06,136133.93016134333,0.00045922238470645746,0.0,0.0,0.04251697936883449,0.007967745925238408,0.0074358943222417526,6.442427780797007e-16,0.0029976842763564993,6.916191432342648e-06,6.916191432342648e-06,0.0032516836695514226,6.916191432342648e-06,5.499843339283348e-05,0.003510314553336004,0.003715990860676901,0.0,0.0,0.0,0.6064981834441738,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.06418902487485696,0.006813646191898386,0.009797415424504064,0.046285378910524595,0.08071969416813968,0.0006008431922243603
no_transport,wave,proxy_0.20_0.05,0.0,0.006684852715504046,0.0,0.006327484811966618,0.0019115763999353577,7.793798965772937e-08,0.0063749914697837085,0.027529197259961315,0.08058712993645006,0.08596763506324755,54.39323483333525,0.01609968952834606,0.7791746333241463,1.0,0.0,1.702134867509206,0.0,536300.8802083334,0.03371619142126292,0.0,0.0,1.3624699314435322,0.0011586190206192744,0.0010257877875119448,2.35491076497496e-14,0.0005314664255517224,2.6497107526631442e-08,2.6497107526631442e-08,0.7791551699241003,2.6497107526631442e-08,0.006403109951255222,0.7839871644973755,0.7885939925909042,0.9502354297373029,0.9502354297373029,0.16560103658735492,3.0859948893388114,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.0,6.015513737996419,1.599674859183627e-05,1.677966385689918e-06,0.0,0.032205100947370134,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,0.0006248953483815489,0.0,0.0004437201978191877,4.5303816869280276e-05,8.638505114170063e-08,1.9855987279584893e-05,0.014247712406623165,0.001908190502018396,9.738833683897986e-06,1.1698654282758874,0.0,0.03374818298443715,0.0,0.0,0.06576086060460844,0.0,286325.9252708837,0.017577239316632156,0.0,0.0,0.08731595829648472,0.0004337937621812318,0.00042998171829048803,7.796689616691306e-16,0.00012143513484692835,1.8584856696206152e-08,1.8584856696206152e-08,0.033732791966249155,1.8584856696206152e-08,7.161829227808776e-05,0.033445133306128104,0.03318493130327535,0.06291468501473609,0.06291468501473609,0.04409427458299689,0.052729151290263884,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.0,0.10778853497775746,2.7790772182928424e-07,5.11297534053701e-07,0.0,0.002260959818708441
no_transport_no_carrier,wave,proxy_0.20_0.05,0.0,0.007319255376286391,0.0,0.00655320657016192,0.0008135123595517749,8.270910267831826e-06,0.006387169479340728,0.032837148290127516,0.07967600754151742,0.08596763273494111,48.5590809333371,0.01609968952834606,0.8018628334005674,1.0,0.0,1.4616350332895915,0.0,699905.4739583334,0.20121498902638754,0.0,0.0,1.3515533655881882,0.012158992799716847,0.0118438923721745,2.288619199548544e-14,0.00273333120700651,8.150197948827062e-06,8.150197948827062e-06,0.8013268609841665,8.150197948827062e-06,0.0064418475376442075,0.8046700805425644,0.8078643182913462,1.0318019543257024,1.0318019543257024,0.17901120009547514,3.7067691485087075,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.0,0.0,0.0,0.0,0.0,0.1060462078700463,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,0.0008769903032427004,0.0,0.000873011116399483,0.00037153988635436246,1.3691058004873714e-05,1.653761806567362e-05,0.022593825581823365,0.0020859173045343258,9.738516201745864e-06,0.027505913153772637,0.0,0.038440453921681765,0.0,0.0,0.12584998772836453,0.0,172549.24227399103,0.02047304850280968,0.0,0.0,0.06062753826278537,0.018747242437706892,0.018223884190448434,8.151139345632019e-16,0.004413649507755599,1.4043217450598807e-05,1.4043217450598807e-05,0.03929508701321631,1.4043217450598807e-05,7.641115956552537e-05,0.03945082735126796,0.03972280006289022,0.13876911567246447,0.13876911567246447,0.062110271061479226,0.7615275894403836,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.0,0.0,0.0,0.0,0.0,0.008753212953645643
randomized_metadata,wave,proxy_0.20_0.05,0.0,0.011885339834002985,0.0,0.010976203688187525,0.0020319269727527476,2.566586967647469e-09,0.006404747310120406,0.0025444056791962388,0.13049586934761867,0.021018041142572958,149.02243113333193,0.4594951656957467,1.0058381979664166,1.0,0.0,2.433306654294332,0.45994049683213234,752590.8385416666,0.32478897894422215,0.0,0.0,1.5160576105117798,0.00039169574968885473,0.000387690761272097,4.1265817651714405e-15,4.754083283842192e-05,3.673321868902235e-09,3.673321868902235e-09,1.0381333927313487,3.673321868902235e-09,0.006627984170336276,1.0124080578486125,1.016784814496835,0.847571697913938,0.847571697913938,0.052543198905671794,3.3460050523281097,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.20441209618002176,3.162695745627085,7.0049386620521545,0.6892470406989256,0.0,0.16055543596545854,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,0.00031599145102182834,0.0,0.0002827874020669402,3.1990506427285605e-07,1.3267111122371487e-09,2.71756240940752e-05,0.0038455540757883168,0.00013268552892589774,0.00027899127109046564,2.316507233686144,0.002322797192140029,0.010929710361197274,0.0,0.0,0.07816850535994704,0.002448224855152632,86413.5680296878,0.0972373203743988,0.0,0.0,0.008608040925183946,0.0001343227655761974,0.0001380832609209762,8.5525231926772815e-16,1.5757217131519103e-05,2.263079763838765e-09,2.263079763838765e-09,0.044612241548798025,2.263079763838765e-09,0.00011235257937265441,0.011423611013599523,0.011448796893263362,0.02301642435855781,0.02301642435855781,0.02958256149157192,0.29345911661901974,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.020306354702490072,0.26725777032194725,0.08585200756932251,0.3059750586622587,0.0,0.0006748739073388198
full,wave,proxy_0.20_0.05,0.0,0.002639973735009941,0.0,0.0003050136649815411,0.010605980640523031,9.829970952068834e-05,0.00637460604775697,0.029046823180073667,0.07738686201628298,0.06834626231446034,148.30763946666653,0.009073087790360054,0.24686111261447272,1.0,0.0,0.7022164010753235,0.009073087790360054,70274.89499492447,0.019745524662236374,0.0,0.0,1.3677578071753185,0.13564155933757624,0.12534180718163648,2.50521021107711e-14,0.04376304258281986,0.00012052923671035387,0.00012052923671035387,0.23807845575114092,0.00012052923671035387,0.006371740504012753,0.23846174838642278,0.2385662943124771,0.9679532514678107,0.9679532514678107,-0.07071533806932469,0.8788128197193146,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.26098311961525017,7.716626862684886,4.377778212229411,0.7193001434206963,1.4030625058545008,0.004605162054455529,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,0.00015885181053634928,0.0,0.00014263021447940912,0.005087033091784222,2.4645062193003997e-05,8.354792601544733e-06,0.01993009575190147,0.018274048618658834,0.0008566683434164062,0.9566277875293808,0.00023659093630489411,0.02180288481201793,0.0,0.0,0.1140404383519126,0.00023659093630489411,44252.942087683325,0.00662275779502972,0.0,0.0,0.015317910722328288,0.04412355285430122,0.0434056602391598,5.019704290268297e-16,0.01091193260673524,5.166945743676364e-05,5.166945743676364e-05,0.01955467064832239,5.166945743676364e-05,2.0723713528751334e-05,0.01936244193274325,0.019264394239141086,0.028706919512115927,0.028706919512115927,0.19558559619559068,0.26422524818231374,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.03307031202695747,0.28993773127896316,0.6052690886561499,0.08298543505827463,0.029099385681631767,0.000432985526053627
full_no_flow_supervision,wave,proxy_0.20_0.05,0.0,0.002444162196398894,0.0,0.00021971538126308587,0.011036782753459798,0.00010095364576538184,0.006373916885220549,0.025099419435719028,0.07710852221741031,0.06834525713283154,148.88950746666524,0.00905595913839837,0.24609348985056081,1.0,0.0,0.6991011972228686,0.00905595913839837,64912.1472962896,0.01927247074005815,0.0,0.0,1.3661956638097763,0.12991623984028897,0.12016959783310692,2.5707146923131135e-14,0.04162127315066755,0.00010970618086503237,0.00010970618086503237,0.23776363457242647,0.00010970618086503237,0.006377812804809461,0.23817835375666618,0.23829072217146555,0.9453164632949564,0.9453164632949564,-0.00582216705919968,0.8852480550607046,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.26073124942680204,7.716419498125712,4.3582590619723005,0.6536831445991993,1.3961170067389805,0.004691182111855596,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,0.00018719181589172128,0.0,1.5246077851018759e-05,0.006002208586255618,2.5612571892835237e-05,7.308137628226397e-06,0.010764427136997264,0.01914560596643885,0.0008550140347908883,1.555805234750543,0.00025976418573469667,0.021860521588895582,0.0,0.0,0.10947959538762342,0.00025976418573469667,45877.2569497979,0.0073259610073731695,0.0,0.0,0.014994405764853658,0.045356575428853345,0.044709209479689496,7.317764301772315e-16,0.010491967509199772,5.108119677512033e-05,5.108119677512033e-05,0.020925295469477353,5.108119677512033e-05,2.9499785207741973e-05,0.020695559712972798,0.020541231586852223,0.03949797748322677,0.03949797748322677,0.16487165907998166,0.13809208343158627,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.0287205844927291,0.29426202454085226,0.6279056544717986,0.14102414627549648,0.03682515060501905,0.00047429996350634754
identity_transport,wave,proxy_0.20_0.05,0.0,0.009486984371000694,0.0,0.007384401743668907,0.006827193702419108,7.000748608574113e-05,0.00637096257479344,0.026759464461873803,0.0930653115372277,0.06847683906865616,146.3008635666653,0.0,0.4605018471678098,1.0,0.0,1.093376951913039,0.0,32943.93784239888,0.02144264222200339,0.0,0.0,1.4065910627444584,0.12409895689537127,0.1114640161395073,2.4702180447696534e-14,0.045932431472465396,9.487500384845286e-05,9.487500384845286e-05,0.4555616018672784,9.487500384845286e-05,0.006359778577461839,0.457610622048378,0.4595358396569888,0.9098229486909177,0.9098229486909177,0.16433295918654445,0.5288858463366827,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.22962905559688807,8.849558194478353,2.841622404048394e-05,1.470272387393834e-06,1.3321843147277832,0.01604324099025689,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,0.0010090110875762524,0.0,0.001195914386289802,0.00039495895195273246,1.751094584176186e-05,1.2321746762658047e-05,0.00498864113131215,0.003349032380813401,0.0009247257877110963,2.9312785418848524,0.0,0.04148868230650549,0.0,0.0,0.0832261655529592,0.0,15086.41539689624,0.00464614814758171,0.0,0.0,0.012875150165256208,0.03257147084939889,0.03275321120541925,7.554267906417352e-16,0.0077251775021583355,3.0798364728325604e-05,3.0798364728325604e-05,0.04106880636204027,3.0798364728325604e-05,1.0916439001838893e-05,0.04078091045138209,0.04062396215054263,0.0453503404700728,0.0453503404700728,0.011731704538553295,0.3662164057969744,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.028954374878625098,0.3500401559670549,1.6091420019676483e-06,2.2834394074960276e-07,0.0,0.0039039077122216027
no_symbol,wave,proxy_0.20_0.05,0.0,0.002503080809118627,0.0,0.00020238755066909816,0.006673543692563221,0.00010761783859278592,0.006349288826135712,0.0,0.09392585263897975,0.06835082768359117,135.6156307000007,0.009437220520339906,0.24948852633436522,1.0,0.0,0.6565294520308574,0.009437220520339906,59309.58555843929,0.01922753486239041,0.0,0.0,1.3610662470261257,0.1491245993723472,0.1375377308577299,2.5160126975391518e-14,0.04843421125163635,0.0001438127853058783,0.0001438127853058783,0.23964306712150574,0.0001438127853058783,0.006335282038586835,0.2399186473339796,0.23993783816695213,0.0,0.0,0.0,0.873003234465917,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.6654620498625768,7.714783688386281,4.393363823493321,0.32265014946460724,0.8125738071070777,0.004605965354130603,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,0.00018945189622372616,0.0,8.939840518110474e-06,0.00040895398066111843,1.9405420397039047e-05,1.1715772648099181e-05,0.0,0.002861955368525555,0.000844661312734544,1.3621425222201877,0.0008926468363007581,0.020909573313184836,0.0,0.0,0.06947906097245393,0.0008926468363007581,43297.65601165857,0.008038355466453343,0.0,0.0,0.016539362446779962,0.0316224028153277,0.03230073023721183,9.150369410172538e-16,0.006465612260875064,3.2685686170383665e-05,3.2685686170383665e-05,0.019372873401691523,3.2685686170383665e-05,1.1774739303143965e-05,0.019177469073818655,0.019074364640394446,0.0,0.0,0.0,0.3035304340251897,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.048031553310329336,0.29905653897592016,0.5900521691195995,0.10758969025941363,0.029869401344983615,0.0004955110761523967
no_transport,wave,proxy_0.20_0.05,0.0,0.00945055129219933,0.0,0.007349049731904718,0.006829192633530409,7.151051006025632e-05,0.006369250276798589,0.024508885004454188,0.0931440129255255,0.06847683899104595,54.244821066667406,0.0,0.4604051498075326,1.0,0.0,1.093393695851167,0.0,42953.96730820338,0.021835552974759292,0.0,0.0,1.40950113038222,0.12704926077276468,0.1140696535197397,2.4898390265385995e-14,0.047065521978462733,9.915977367806288e-05,9.915977367806288e-05,0.4553194008767605,9.915977367806288e-05,0.0063557673517304165,0.4573778919875622,0.45930298914511997,0.9468475741644701,0.9468475741644701,0.15511339933113455,0.3123297567168872,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.0,8.823596020539602,2.8326862320682267e-05,1.4041998260457451e-06,0.0,0.01605614330037497,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,0.0010182588582346476,0.0,0.0012058510965597073,0.0003957982602233953,1.414459185528955e-05,4.911574487597417e-06,0.0039353018779055195,0.0033251092122822128,0.00092472617308595,0.6156614580078916,0.0,0.04021189296927701,0.0,0.0,0.06508635979679475,0.0,34161.6647372132,0.004083040677315356,0.0,0.0,0.01222949920272332,0.02841453508974139,0.02908196045641818,4.965221384225905e-16,0.006080445397955806,2.469796082871735e-05,2.469796082871735e-05,0.03986728055175972,2.469796082871735e-05,5.076470891969856e-06,0.03957228815060437,0.03940666708560491,0.03781681991712052,0.03781681991712052,0.009981950538895853,0.05930959013351582,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.0,0.3593915012697982,1.538858662236789e-06,2.1840516234703986e-07,0.0,0.003958425322092905
no_transport_no_carrier,wave,proxy_0.20_0.05,0.0,0.023668194244641602,0.0,0.02136939278958986,0.005909699061804632,6.12257132735926e-05,0.006391841792113458,0.026964055839926004,0.09235468333483571,0.06847683886169559,47.472852199995636,0.0,0.7557210723559061,1.0,0.0,1.50194850564003,0.0,150376.07045680285,0.2611807342618704,0.0,0.0,1.497658133506775,0.08757230980942647,0.08703277896468838,2.2973317310337465e-14,0.00913080436293967,6.139655533843325e-05,6.139655533843325e-05,0.7531046445171038,6.139655533843325e-05,0.006408712128177285,0.7564604729413986,0.759651298324267,0.9775722146862084,0.9775722146862084,0.1616199718296735,0.8370940536260605,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.0,0.0,0.0,0.0,0.0,0.087903172786658,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,0.0015018105552991982,0.0,0.001666831162918243,0.0005441665074388804,1.500198269320161e-05,1.908839273097026e-05,0.01182814539602364,0.00322752612148683,0.0009247254275367841,1.453603365184855,0.0,0.03914180351335778,0.0,0.0,0.2233980392965735,0.0,112548.9990017973,0.022885469543951344,0.0,0.0,0.00300714475275978,0.03622304461485948,0.035839762901996516,2.440851420601931e-15,0.006137655910396349,3.836770928130256e-05,3.836770928130256e-05,0.040244559925789174,3.836770928130256e-05,4.1812681152841026e-05,0.04045737266125656,0.04053617488791031,0.04864621391904992,0.04864621391904992,0.04020377923227731,0.32663405763737213,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.0,0.0,0.0,0.0,0.0,0.0294593617349654
randomized_metadata,wave,proxy_0.20_0.05,0.0,0.03144768600274498,0.0,0.028907638880708773,0.006835259605092384,3.1968716271732785e-07,0.0064431760013879584,0.003172021289275209,0.11960628013023072,0.04131676801221652,148.49835793333477,0.4605484642088413,0.8730388556917509,1.0,0.0,3.3327026466528573,0.4605484642088413,266934.1692986886,0.22677078129102787,0.0,0.0,1.5199758509794872,0.0006107304816396208,0.0006002077910428246,1.0255416521711926e-14,0.00010079728311514675,3.428236044581793e-09,3.428236044581793e-09,0.8920361374815305,3.428236044581793e-09,0.0066453146282583475,0.880587100982666,0.8863162895043691,0.8526767169435819,0.8526767169435819,0.061919895775241054,0.43326950321594876,0.0,0.8596672862768173,0.25,1.0774961709976196,4.68121483673652,0.21387884217417902,4.913879881302516,10.725700577100119,1.0017259841163952,0.0,0.11593103300159176,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_variable_speed_nocaustic,0.0,0.0012843975968453998,0.0,0.0015382513385091797,0.00040986722112363493,1.7056913764832015e-07,4.5279117886540805e-05,0.003532533013072697,0.003280878413106934,0.0008058859336749286,1.4849797469494546,0.0028396632889644002,0.03320071131054468,0.0,0.0,0.37195046580075,0.0028396632889644002,223402.84590224555,0.017129868577919205,0.0,0.0,0.005649948173010925,0.00034838696907455726,0.00034865563432422977,4.059745574627721e-15,4.68572529532433e-05,4.070372377489121e-09,4.070372377489121e-09,0.046399709016130275,4.070372377489121e-09,6.213818994851611e-05,0.033749737304460625,0.033353817163902046,0.02121795163367993,0.02121795163367993,0.020252408228607573,0.07271212210582884,0.0,0.018477255191600685,0.0,0.0,2.5570030376498987,0.028737769338132144,0.676770231150485,0.7776126609189089,0.2957516210179171,0.0,0.029391302887428254
