ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,effective_metadata_flow_loss_weight,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_input_scale,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
full,2,0.0008196477701858385,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.0011616390175580211,0.0,8.080110630241204e-05,2.3732542463979673e-05,0.0017938263687634997,8.438886989277824e-06,0.006371147814206779,0.0003585716987496805,0.04716324750916101,0.10930148403470714,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_full_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,148.51065269999526,wave_chirp_propagation,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,4.475394689507084e-05,0.3873283118009567,1.0,0.0,10.453032746911049,0.0016591345920460299,0.017538398504257202,1218194.0166015625,0.09449888998642564,0.0,0.0,1.4274010956287384,0.021704650134779513,0.017535603721626103,2.4133616146357426e-14,0.010849237849470228,1.2509254020187655e-05,1.2509254020187655e-05,0.38455683179199696,1.2509254020187655e-05,0.006356411962769926,0.3839474320411682,0.3832196108996868,0.8895160394410292,0.8895160394410292,-0.02681703687024613,1.0189897865056992,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.24941779548923174,4.2123232781887054,4.950691848993301,0.9602434933185577,1.3747594157854717,0.004060751176439226,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.0017940059478860348,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0008811968867424488,0.0,0.00010369778419772047,0.0,0.0008532988662940019,6.002268709763096e-06,0.00635798405467843,0.01478602149290964,0.06430464591054867,0.10464112398525079,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_full_no_flow_supervision_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,148.44010159999743,wave_chirp_propagation,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.011513603501953185,0.32477061823010445,1.0,0.0,5.949820859357715,0.0009775082071428187,0.01873973780311644,1938421.51171875,0.07778356387279928,0.0,0.0,1.5112981051206589,0.010736347583588213,0.009090143939829431,2.5637513403328543e-14,0.004885078553343192,3.6773987339699943e-06,3.6773987339699943e-06,0.3233452644199133,3.6773987339699943e-06,0.006398953206371516,0.3238013722002506,0.32377495244145393,0.9326192103326321,0.9326192103326321,0.11502906649063031,0.9124354273080826,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.21104396351923546,3.9328401684761047,3.482802078127861,1.8753781020641327,1.4188632120688756,0.007289471395779401,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.000580168027227046,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.0011829071521181807,0.0,0.00018497985335367653,0.0,0.000981645674983156,1.7713023305295412e-05,0.006338155741104856,0.0108801197008385,0.062054286749723055,0.10852723242715001,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_full_no_flow_supervision_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,147.32039679999434,wave_chirp_propagation,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.0014465837739408016,0.2444498734548688,1.0,0.0,3.740373058244586,0.0004910043353447691,0.016899334732443094,1760932.921875,0.029605605028336868,0.0,0.0,1.5084567219018936,0.021862661698833108,0.01477712270570919,2.483240075190857e-14,0.013339738128706813,1.142513698404457e-05,1.142513698404457e-05,0.24226328451186419,1.142513698404457e-05,0.006323220673948526,0.24270843900740147,0.24287739768624306,0.9537380101780096,0.9537380101780096,0.1002109661931172,0.7696374356746674,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.19132922062029442,4.038036197423935,4.218031495809555,2.5768097937107086,1.4323045164346695,0.007896876224549487,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
full_no_flow_supervision,2,0.0008770226449996699,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,0.0,24,wave,0.0,0.001189987037529742,0.0,8.102511674223933e-05,0.0,0.0009539811241362864,9.641948246115936e-06,0.0063719683870052295,0.040844753423395254,0.05925692022234822,0.10691330504293244,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_full_no_flow_supervision_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,148.0770702000009,wave_chirp_propagation,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.01082158973440528,0.3946183007210493,1.0,0.0,12.822238706052303,0.0016854927089298144,0.016654434148222208,1315209.7797851562,0.09564727963879704,0.0,0.0,1.453605279326439,0.02316536521539092,0.01878054440021515,2.4370703209392747e-14,0.011560953047592193,1.4316688464077743e-05,1.4316688464077743e-05,0.39164916798472404,1.4316688464077743e-05,0.006356644676998258,0.3915019426494837,0.39133101515471935,0.8787647287050883,0.8787647287050883,0.16085496560359994,1.9212876856327057,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.25022631883621216,4.157547354698181,4.919261306524277,2.045359045267105,1.4114437301953633,0.00576666445704177,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.005532637631404214,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.006409113187449596,0.0,0.005560261403540305,1.0,0.001206004380643814,2.3313466164058086e-07,0.006378537790927415,0.013486953064178428,0.06301879011637841,0.10872965073212981,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,55.13040120000369,wave_chirp_propagation,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.017541948705911636,0.6950143948197365,1.0,0.0,11.610684141516685,0.0041483165477984585,0.0,889989.1015625,0.04651638900395483,0.0,0.0,1.5044389814138412,0.0034549660922493786,0.0029450508300215006,2.6365126351723012e-14,0.0015295899138436653,3.8906047883369155e-07,3.8906047883369155e-07,0.6947488114237785,3.8906047883369155e-07,0.006368189700879157,0.6984940320253372,0.7022502273321152,0.9116491116583347,0.9116491116583347,0.11235724953682318,2.268717497587204,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.0,4.1589575707912445,1.407169730782698e-05,3.7607217677759763e-06,0.0,0.021823977818712592,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.005499976061400957,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.006086703986511566,0.0,0.005203209950802072,1.0,0.001327826046993626,2.5879512789058388e-06,0.006360612819359328,0.027520937301839393,0.06584021348195772,0.10865428935115536,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,53.63449530000071,wave_chirp_propagation,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.017541948705911636,0.8058075346052647,1.0,0.0,7.479880481958389,0.006088312133215368,0.0,827964.49609375,0.035082618007436395,0.0,0.0,1.599817305803299,0.008834284555632621,0.005898775940295309,2.3743615707661945e-14,0.005433172598714009,1.7925579047783913e-06,1.7925579047783913e-06,0.8055066466331482,1.7925579047783913e-06,0.006347219459712505,0.8086763732135296,0.811606977134943,0.9998990620175997,0.9998990620175997,0.16920658213408993,1.053780697286129,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.0,4.461905986070633,1.2881515317531012e-05,4.410002986787731e-06,0.0,0.024409223347902298,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport,2,0.0074527395772747695,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.007083976963864795,0.0,0.00598534032421109,1.0,0.001102882897460707,7.343738028242619e-07,0.0064051379352652775,0.03023644951948275,0.058661051269154996,0.10927076653266947,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,55.11731839999993,wave_chirp_propagation,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.017541948705911636,1.0191666185855865,1.0,0.0,24.73200958967209,0.008478480041958392,0.0,920315.921875,0.04437956330366433,0.0,0.0,1.5071793645620346,0.00494593771873042,0.003972615086240694,2.310918824192671e-14,0.002504342352040112,6.488488821787541e-07,6.488488821787541e-07,1.0188284441828728,6.488488821787541e-07,0.006416567659471184,1.021437056362629,1.0240306854248047,0.9685160803298155,0.9685160803298155,0.17394595919176936,1.4732825383543968,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.0,4.429667949676514,1.539972799946554e-05,2.1872457587335248e-06,0.0,0.015160713694058359,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
identity_transport,2,0.005181517903110944,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.005615794831101084,0.0,0.005024411944759777,0.9999998807907104,0.0012805354438114591,4.259151465957345e-07,0.006340363858422886,0.01412751997122541,0.06024786333243052,0.10872964669639866,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_identity_transport_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,148.1048965000009,wave_chirp_propagation,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.017541948705911636,0.6251952014863491,1.0,0.0,13.330632880330086,0.003541075966495555,0.0,535006.6328125,0.051313451025635004,0.0,0.0,1.526741772890091,0.0026000003708759323,0.0022300610653473996,2.5465905163489532e-14,0.001139832216722425,2.252565075577806e-07,2.252565075577806e-07,0.6250825822353363,2.252565075577806e-07,0.006388415233232081,0.6292873695492744,0.6331247165799141,1.1930570987363656,1.1930570987363656,0.11164722956891637,1.45268165320158,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.20505363928774992,4.166833132505417,1.410222489539592e-05,6.842325660727511e-06,1.3321843147277832,0.03044447337742895,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
identity_transport,2,0.0054326039244188,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.006007437412336003,0.0,0.005170725122297881,0.9999998807907104,0.0013562002400249185,3.103533655253917e-06,0.006362329372980942,0.025458710500970483,0.0649113975232467,0.10865429012725751,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_identity_transport_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,150.38299959999858,wave_chirp_propagation,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.017541948705911636,0.7960855588316917,1.0,0.0,8.287788897752762,0.005994800361804664,0.0,731809.111328125,0.03667737194336951,0.0,0.0,1.4482593685388565,0.007999036577530205,0.005321298202034086,2.316907474184701e-14,0.0049480457382742316,1.4548564539751396e-06,1.4548564539751396e-06,0.7958724461495876,1.4548564539751396e-06,0.006375528464559466,0.7995143234729767,0.8028991408646107,1.0527487347523372,1.0527487347523372,0.16048055532155558,1.3141857385635376,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.20335140793273845,4.457449704408646,1.2866761949226202e-05,4.84475697248854e-06,1.3321843147277832,0.027794159250333905,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
identity_transport,2,0.007157441403251141,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.006704613334780636,0.0,0.0057405776872959296,0.9999998807907104,0.0010974032958680862,2.198024122157527e-06,0.006387040164554492,0.022915084147825837,0.05790635272084425,0.10927076653266947,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_identity_transport_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,150.44273010000325,wave_chirp_propagation,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.017541948705911636,0.9983294233679771,1.0,0.0,31.158734515309334,0.008231776271713898,0.0,980234.6298828125,0.04561532149091363,0.0,0.0,1.5587782859802246,0.012095549784135073,0.00968309585005045,2.3315307780410414e-14,0.006163738726172596,3.837776873183429e-06,3.837776873183429e-06,0.9975569248199463,3.837776873183429e-06,0.006370233604684472,1.000144861638546,1.0027154684066772,0.8939904061456522,0.8939904061456522,0.1526701762340963,0.8633385300636292,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.2305421158671379,4.374411404132843,1.519825877949188e-05,3.3695635721642248e-06,1.3321843147277832,0.019385098246857524,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport_no_carrier,2,0.005688141885912046,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.00584520948662733,0.0,0.0048600095554623595,1.0,0.0005807220697988669,7.260298850083243e-07,0.0063842119998298585,0.012317247960406045,0.06164431612705812,0.10872964778294165,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_transport_no_carrier_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,51.60171249999985,wave_chirp_propagation,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.017541948705911636,0.7740679457783699,1.0,0.0,13.808108001947403,0.004646622750442475,0.0,2426901.8046875,0.3373902030289173,0.0,0.0,1.4846743047237396,0.00568163362913765,0.005519986283616163,2.5747541289110982e-14,0.0010974137767334469,1.3686905773191427e-06,1.3686905773191427e-06,0.773503839969635,1.3686905773191427e-06,0.006370295071974397,0.7773096933960915,0.7808522805571556,0.9330590690175692,0.9330590690175692,0.10185803810600191,2.2891648709774017,0.0,0.49816644191741943,0.25,1.0774961709976196,0.454564830288291,0.0,0.0,0.0,0.0,0.0,0.0671722455881536,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport_no_carrier,2,0.005233387841144577,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.005384659215148228,0.0,0.0042518810199302,1.0,0.0005766005367604521,1.1712768761403444e-05,0.006369612596851463,0.019152344611939043,0.06610440664614241,0.10865429292122523,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_transport_no_carrier_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,47.35792369999399,wave_chirp_propagation,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.017541948705911636,0.7908489629626274,1.0,0.0,7.125439956784248,0.004724346101284027,0.0,2424609.4375,0.33290693163871765,0.0,0.0,1.5315275490283966,0.011125839460873976,0.010580554400803521,2.4605072143700328e-14,0.002691245128517039,5.97059115836629e-06,5.97059115836629e-06,0.7898981720209122,5.97059115836629e-06,0.0063845436670817435,0.7917036861181259,0.7933606654405594,1.0030339273313682,1.0030339273313682,0.14366795012999015,1.2067110538482666,0.0,0.4822225645184517,0.25,1.0774961709976196,0.596028883010149,0.0,0.0,0.0,0.0,0.0,0.10439432319253683,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
no_transport_no_carrier,2,0.006536972359754145,branch_id_v3_controls,0.02,2.0,12,0.0,1.0,2.0,24,wave,0.0,0.006579247958143242,0.0,0.005300872367418681,1.0,0.0009130831059943981,1.0064953090231181e-06,0.006404184290052702,0.04097993338170151,0.05911999865202233,0.10927076870575547,gabor_gaussian,12,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,0,0,0,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,False,1,0.05,347000,16,-2.0,0.0,0.05,,0.16,synthetic,2,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_chirp_propagation_proxy_0p20_0p05_no_transport_no_carrier_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_0p0_2p0_0p01_0p05_1p0_2p0_12_12,47.12879800000519,wave_chirp_propagation,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.017541948705911636,0.9151271805167198,1.0,0.0,18.51929844915867,0.006736245239153504,0.0,1561819.279296875,0.5395712330937386,0.0,0.0,1.6502416878938675,0.006324889429379255,0.0062963105156086385,2.3033171270075373e-14,0.000555366525077261,1.6450174840088039e-06,1.6450174840088039e-06,0.9145399630069733,1.6450174840088039e-06,0.00639184151077643,0.9156790003180504,0.9167875871062279,0.9640225258966287,0.9640225258966287,0.202753947271655,1.652133658528328,0.0,0.5098054744303226,0.25,1.0774961709976196,0.7291370816528797,0.0,0.0,0.0,0.0,0.0,0.06387790781445801,0.0,0.16,hamiltonian_verlet,0.2,12,1.0,1.0,2.0,0.0001,64,gaussian
